early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0803,ok,0.1869,0.1603,1
True,29,0.0806,ok,0.1882,0.1615,2
True,28,0.0805,ok,0.188,0.1613,3
True,19,0.0804,ok,0.1881,0.1611,4
True,15,0.0802,ok,0.1861,0.1602,5
True,15,0.0796,ok,0.1837,0.1602,6
True,15,0.0799,ok,0.1853,0.1602,7
True,23,0.0806,ok,0.1884,0.1614,8
True,60,0.0804,ok,0.1881,0.1614,9
True,17,0.0806,ok,0.1877,0.1613,10
True,17,0.0806,ok,0.1876,0.1611,11
True,15,0.0803,ok,0.1865,0.1606,12
True,60,0.0804,ok,0.1881,0.1614,13
True,23,0.0807,ok,0.1888,0.1614,14
True,27,0.0805,ok,0.1879,0.1615,15
True,14,0.0798,ok,0.1852,0.1603,16
True,17,0.0807,ok,0.1879,0.1614,17
True,48,0.0805,ok,0.1884,0.1614,18
True,15,0.0799,ok,0.1858,0.1603,19
True,17,0.0807,ok,0.188,0.1614,20
