early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.0119,ok,0.0086,0.0049,1
True,21,0.0153,ok,0.0086,0.0098,2
True,28,0.0121,ok,0.0229,0.0084,3
True,18,0.0174,ok,0.0143,0.0102,4
True,30,0.0097,ok,0.0086,0.0038,5
True,37,0.0105,ok,0.0086,0.0038,6
True,18,0.0096,ok,0.0086,0.0038,7
True,23,0.0101,ok,0.0229,0.0041,8
True,20,0.0127,ok,0.0201,0.0054,9
True,25,0.0156,ok,0.0086,0.0096,10
True,18,0.0188,ok,0.0258,0.012,11
True,20,0.0123,ok,0.0086,0.0058,12
True,13,0.0177,ok,0.0143,0.0132,13
True,18,0.0123,ok,0.0086,0.0052,14
True,15,0.0166,ok,0.0172,0.0104,15
True,27,0.0118,ok,0.0086,0.0035,16
True,15,0.0133,ok,0.0086,0.0059,17
True,20,0.0102,ok,0.0201,0.0041,18
True,14,0.0169,ok,0.0172,0.0133,19
True,43,0.0106,ok,0.0086,0.0036,20
True,10,0.0071,ok,0.0143,0.0024,21
