early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.081,ok,0.1889,0.1619,1
True,17,0.081,ok,0.189,0.1621,2
True,14,0.0798,ok,0.1866,0.1608,3
True,25,0.081,ok,0.1897,0.1621,4
True,17,0.081,ok,0.189,0.1621,5
True,15,0.08,ok,0.1867,0.1608,6
True,33,0.081,ok,0.189,0.1622,7
True,25,0.081,ok,0.1891,0.1621,8
True,25,0.081,ok,0.1891,0.1621,9
True,14,0.08,ok,0.1865,0.1608,10
True,14,0.0804,ok,0.1876,0.162,11
True,17,0.081,ok,0.1891,0.1621,12
True,17,0.0807,ok,0.189,0.1618,13
True,23,0.0811,ok,0.1886,0.1619,14
True,14,0.0801,ok,0.187,0.1607,15
True,90,0.05,ok,0.1241,0.0763,16
True,14,0.0803,ok,0.1877,0.1619,17
True,15,0.0799,ok,0.1848,0.1603,18
True,14,0.0799,ok,0.187,0.1607,19
True,22,0.0807,ok,0.1877,0.1613,20
