early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0805,ok,0.1866,0.1609,1
True,16,0.0805,ok,0.1865,0.1605,2
True,23,0.0805,ok,0.1868,0.1606,3
True,24,0.0806,ok,0.1872,0.161,4
True,15,0.08,ok,0.188,0.161,5
True,29,0.0806,ok,0.1877,0.1612,6
True,23,0.0805,ok,0.1883,0.1612,7
True,14,0.08,ok,0.1853,0.16,8
True,23,0.0806,ok,0.188,0.1612,9
True,15,0.0794,ok,0.1849,0.1603,10
True,14,0.0798,ok,0.1854,0.1606,11
True,17,0.0804,ok,0.1888,0.1614,12
True,30,0.0806,ok,0.187,0.161,13
True,50,0.0804,ok,0.1877,0.1611,14
True,41,0.0807,ok,0.1876,0.1611,15
True,15,0.0802,ok,0.187,0.1606,16
True,53,0.0805,ok,0.1879,0.1611,17
True,15,0.08,ok,0.1872,0.1607,18
True,40,0.0805,ok,0.1877,0.161,19
True,23,0.0805,ok,0.1866,0.1606,20
