early_stopped,epochs_run,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3996,ok,0.443,0.376,1
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3972,ok,0.4418,0.3736,2
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3995,ok,0.4391,0.3739,3
True,78,0.0,0.08528150618076324,0.0,1.3121130545668835,0.2793807089328766,0.0285650547593832,0.0,0.08528151874744104,1.3121130545668835,3.971118220965729,0.4142671318992286,3.971118220965729,0.0,0.0,4.775471700324145,0.4142671318992286,0.0,0.029262285561101768,0.0,1.341088023194144,0.08083914965391159,-0.13983063399791718,0.0,0.02926227843763474,1.341088023194144,3.9965782850690643,0.31413162023399316,3.9965782850690643,0.4607726361747883,0.37831576439876363,4.2346618330913355,0.31413162023399316,0.0,0.008562359537920925,0.0,1.346960701638312,0.17982199788093567,-0.10157409310340881,0.0,0.008562367798863029,1.346960701638312,3.9997072434130363,0.3258204071871909,3.9997072434130363,0.0,0.0,4.298764978168122,0.3258204071871909,0.4026,ok,0.4446,0.3801,4
