early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.2617,ok,0.4156,0.2639,1
True,4,0.1837,ok,0.2206,0.1856,2
True,8,0.2745,ok,0.4332,0.274,3
False,16,0.2731,ok,0.4342,0.2752,4
True,6,0.2365,ok,0.2392,0.2365,5
False,16,0.265,ok,0.4272,0.2669,6
False,16,0.2165,ok,0.3693,0.2174,7
True,13,0.2662,ok,0.4294,0.269,8
True,4,0.2359,ok,0.2378,0.2361,9
True,4,0.2033,ok,0.2284,0.205,10
False,16,0.2621,ok,0.4195,0.2621,11
True,11,0.2775,ok,0.4375,0.279,12
True,8,0.272,ok,0.4333,0.272,13
True,8,0.2712,ok,0.4301,0.2737,14
True,8,0.2367,ok,0.2401,0.2367,15
False,16,0.2288,ok,0.3831,0.2287,16
True,9,0.2625,ok,0.4144,0.2628,17
False,16,0.2363,ok,0.3859,0.2347,18
True,5,0.2363,ok,0.2391,0.2364,19
True,4,0.2355,ok,0.2365,0.2358,20
False,16,0.2753,ok,0.4357,0.2773,21
False,16,0.2703,ok,0.4291,0.2718,22
True,15,0.2768,ok,0.4371,0.2768,23
True,9,0.2753,ok,0.4393,0.2762,24
True,9,0.2694,ok,0.4211,0.2698,25
False,16,0.2771,ok,0.4362,0.2779,26
False,16,0.2724,ok,0.4324,0.2727,27
False,16,0.2754,ok,0.4346,0.2773,28
True,11,0.2739,ok,0.4368,0.276,29
True,6,0.263,ok,0.4137,0.2652,30
True,4,0.181,ok,0.2185,0.1828,31
True,8,0.272,ok,0.4294,0.2711,32
False,16,0.2663,ok,0.4234,0.2665,33
True,8,0.2728,ok,0.4327,0.2738,34
True,14,0.2787,ok,0.4389,0.2799,35
True,4,0.2166,ok,0.234,0.2177,36
False,16,0.2597,ok,0.4181,0.2593,37
True,13,0.2714,ok,0.4327,0.2727,38
True,8,0.2698,ok,0.4314,0.2704,39
False,16,0.2699,ok,0.429,0.2722,40
False,16,0.2156,ok,0.3682,0.2168,41
True,16,0.2767,ok,0.4363,0.2793,42
True,4,0.1339,ok,0.1783,0.1341,43
False,16,0.2597,ok,0.4167,0.2604,44
True,4,0.2332,ok,0.2387,0.2333,45
True,9,0.2699,ok,0.4238,0.2703,46
