early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,6,0.0004,ok,0.0008,0.0002,1
True,6,0.0033,ok,0.0052,0.0022,2
True,8,0.0006,ok,0.0025,0.0005,3
True,5,0.0041,ok,0.0063,0.0036,4
True,6,0.0043,ok,0.0055,0.0034,5
True,9,0.0044,ok,0.0065,0.0034,6
True,6,0.0004,ok,0.0008,0.0002,7
False,18,0.0043,ok,0.0055,0.0037,8
True,7,0.004,ok,0.0057,0.0037,9
True,6,0.0035,ok,0.0055,0.0023,10
True,6,0.0035,ok,0.0057,0.0023,11
True,8,0.0006,ok,0.0027,0.0005,12
True,13,0.0043,ok,0.0055,0.0038,13
True,11,0.0039,ok,0.0049,0.0035,14
True,5,0.0031,ok,0.0063,0.0029,15
True,5,0.0004,ok,0.0008,0.0002,16
True,6,0.0044,ok,0.0057,0.0035,17
True,6,0.0034,ok,0.0049,0.0023,18
True,7,0.0046,ok,0.0057,0.0035,19
True,4,0.0043,ok,0.006,0.0039,20
True,8,0.0045,ok,0.0065,0.0035,21
True,8,0.0039,ok,0.006,0.0037,22
True,13,0.0042,ok,0.0055,0.0036,23
True,7,0.0046,ok,0.0057,0.0035,24
True,6,0.0033,ok,0.0052,0.0021,25
True,6,0.0035,ok,0.0063,0.0023,26
True,5,0.0004,ok,0.0008,0.0002,27
True,6,0.0032,ok,0.0052,0.0022,28
True,15,0.0041,ok,0.006,0.0036,29
True,7,0.0046,ok,0.006,0.0035,30
True,9,0.0042,ok,0.006,0.0033,31
True,5,0.0045,ok,0.0055,0.0037,32
True,9,0.0004,ok,0.0008,0.0002,33
True,4,0.004,ok,0.0057,0.0037,34
True,10,0.0039,ok,0.0044,0.0033,35
True,10,0.0006,ok,0.0025,0.0005,36
True,5,0.0045,ok,0.0055,0.0037,37
True,7,0.0047,ok,0.0057,0.0035,38
True,6,0.0033,ok,0.0065,0.0023,39
True,6,0.0031,ok,0.0055,0.0021,40
True,18,0.0042,ok,0.006,0.0036,41
True,10,0.0039,ok,0.0046,0.0034,42
True,9,0.0006,ok,0.0027,0.0005,43
True,15,0.0031,ok,0.0044,0.0023,44
True,4,0.0039,ok,0.0057,0.0034,45
True,7,0.0004,ok,0.0008,0.0002,46
True,7,0.0033,ok,0.0065,0.0023,47
True,8,0.0038,ok,0.006,0.0037,48
True,6,0.003,ok,0.0065,0.0021,49
True,5,0.0043,ok,0.0055,0.0032,50
