early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,ok,0.1194,0.1099,1
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134,ok,0.1175,0.1119,2
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,ok,0.1197,0.1111,3
True,10,1.0,1.0,0.0,0.5675013641267609,0.0,2.3325579979127924,0.34889405965805054,0.12124186009168625,0.0,0.1830912928406726,1.3610155229889604,3.870260177468649,0.8829185296561548,4.028678729637039,9.076758472511639,4.028678729637039,0.007815892235079164,0.992214572429456,0.010723092209171928,0.9893341951952053,0.010124273046693586,0.9899286765245449,0.012976574195933772,0.9871072585306738,0.008981533546589484,0.9910586799428446,0.0008455832776562695,0.9991547741271378,0.0027042889968093104,0.9973021985869188,0.0038842966843414526,0.9961232374379457,0.0,0.0,7.141004572735067,4.028678729637039,0.9438926918054841,0.0138,ok,0.1216,0.1106,4
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136,ok,0.119,0.1109,5
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,ok,0.119,0.1104,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,ok,0.1168,0.112,7
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,ok,0.119,0.1109,8
True,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0138,ok,0.1197,0.1074,9
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134,ok,0.119,0.1118,10
