early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473,ok,0.051,0.0463,1
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644,ok,0.1075,0.0651,2
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1394,ok,0.1746,0.1425,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1476,ok,0.1754,0.149,4
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1559,ok,0.1746,0.1562,5
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537,ok,0.1751,0.1536,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1487,ok,0.1754,0.1519,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1249,ok,0.1708,0.1325,8
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1447,ok,0.1664,0.1437,9
True,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,ok,0.0529,0.0456,10
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0563,ok,0.0903,0.0574,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0493,ok,0.0551,0.0472,12
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0567,ok,0.0925,0.0577,13
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1501,ok,0.1757,0.1522,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1321,ok,0.1713,0.1384,15
True,21,1.0,1.0,0.0,0.3907897951963605,0.0,1.7003961499179845,0.40559229254722595,0.22994495928287506,0.0,0.19951615258735414,0.6629208246611061,1.9234343793103172,0.9190368605118999,4.055670727545728,5.20509507622712,4.055670727545728,0.0,1.0,0.0,1.0,0.0,1.0,0.00047713331013730795,0.999522980499859,0.0008991083550772119,0.9991013908370885,0.0014419903235783058,0.998559048844918,0.0,0.0,6.883823027573028,4.055670727545728,0.8857974064560057,0.1574,ok,0.1746,0.1593,16
True,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0439,ok,0.0516,0.0436,17
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1528,ok,0.1743,0.1556,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1122,ok,0.1555,0.1176,19
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0571,ok,0.0952,0.0592,20
