early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.0155,ok,0.0086,0.0094,1
True,15,0.0163,ok,0.0086,0.0093,2
True,20,0.0167,ok,0.0086,0.0103,3
True,21,0.0166,ok,0.0086,0.0103,4
True,15,0.0163,ok,0.0086,0.0094,5
True,26,0.0153,ok,0.0143,0.0087,6
True,17,0.0166,ok,0.0086,0.0093,7
True,22,0.0157,ok,0.0086,0.0095,8
True,17,0.0154,ok,0.0143,0.0089,9
True,26,0.0153,ok,0.0143,0.0087,10
True,27,0.0157,ok,0.0086,0.0095,11
True,22,0.0157,ok,0.0086,0.0095,12
True,21,0.0166,ok,0.0086,0.0103,13
True,28,0.016,ok,0.0201,0.0079,14
True,26,0.0161,ok,0.0201,0.009,15
