early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,ok,0.1743,0.1685,1
True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,ok,0.1759,0.1687,2
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1699,ok,0.1746,0.1689,3
True,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1696,ok,0.1743,0.1683,4
True,7,1.0,1.0,0.0,0.05830368027091026,0.0,1.3792170719723933,0.3334936499595642,0.2338918298482895,0.0,0.0,7.3862460982533525e-09,1.0,1.0,7.256152743652744,3.9864485779228156,7.256152743652744,0.0,1.0,0.0,1.0,-3.1974645641180065e-09,1.0000000031974645,2.745372161102399e-05,0.9999725466552389,2.7454028746615072e-05,0.9999725463481118,0.0,0.0,9.424990615615616,7.256152743652744,0.708922657918356,0.1701,ok,0.1748,0.1689,5
