early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,29,0.0524,ok,0.0659,0.0244,1
True,54,0.0761,ok,0.1003,0.0385,2
True,62,0.096,ok,0.0774,0.0279,3
True,53,0.073,ok,0.086,0.0344,4
True,55,0.092,ok,0.0917,0.0332,5
True,51,0.0818,ok,0.0888,0.0289,6
True,23,0.0519,ok,0.086,0.0375,7
True,18,0.0489,ok,0.086,0.0366,8
True,23,0.0521,ok,0.0716,0.0291,9
True,36,0.0812,ok,0.0688,0.0269,10
True,34,0.0801,ok,0.0974,0.0307,11
True,31,0.0872,ok,0.0917,0.0347,12
True,23,0.0773,ok,0.0802,0.0278,13
