avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
0.8487796233250544,True,52,0.0733,ok,0.1146,0.040798187255859375,0.0706,1
0.8301439908834604,True,65,0.077,ok,0.106,0.03993034362792969,0.0585,2
0.8121926140785217,False,100,0.0798,ok,0.1375,0.036512136459350586,0.081,3
0.8245469686832834,True,94,0.0836,ok,0.1404,0.03689265251159668,0.0507,4
0.8369043359050045,True,54,0.0389,ok,0.1117,0.03641223907470703,0.0366,5
0.8237980856022364,True,71,0.0815,ok,0.1433,0.03766512870788574,0.0793,6
0.8127951513637196,True,88,0.061,ok,0.1203,0.03801870346069336,0.0497,7
0.8318064742618136,True,54,0.0748,ok,0.1289,0.03650999069213867,0.0725,8
0.806197664141655,True,80,0.0728,ok,0.1032,0.03615260124206543,0.0653,9
0.8040060367849138,True,72,0.0797,ok,0.1433,0.037476539611816406,0.0743,10
