early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,13,0.0011,ok,0.0,0.0004,1
True,6,0.0005,ok,0.0,0.0006,2
True,6,0.0005,ok,0.0,0.0006,3
True,6,0.0006,ok,0.0,0.0006,4
True,14,0.0013,ok,0.0,0.0,5
True,6,0.0005,ok,0.0,0.0006,6
True,18,0.0019,ok,0.0,0.0,7
True,6,0.0006,ok,0.0,0.0006,8
True,6,0.0006,ok,0.0,0.0006,9
True,6,0.0006,ok,0.0,0.0006,10
