question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,No cue branch,5,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_SEQUENCE_ONLY_R01_S1,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_SEQUENCE_ONLY_R01_S1,sequence_only,No Cue Branch,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960005,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_SEQUENCE_ONLY_R01_S1.log,0.0,,2026-04-21T01:13:06.730875Z
q4_portability,q4_portability,foursquare,featured_moe_n3,route,,cue_portability,No cue branch,5,Q4_PORTABILITY_FOURSQUARE_SEQUENCE_ONLY_R01_S1,,Q4_PORTABILITY_FOURSQUARE_SEQUENCE_ONLY_R01_S1,sequence_only,No Cue Branch,1,foursquare_top01_rfmoe,1,960010,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/foursquare/featured_moe_n3/route/Q4_PORTABILITY_FOURSQUARE_SEQUENCE_ONLY_R01_S1.log,0.0,,2026-04-21T01:13:06.731519Z
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,Full,1,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S2,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S2,full,Full Cues,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960001,0,fail,overall_seen_target,0.0,0.0,0.0,0.0,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R01_S2.log,37.56179738044739,rc=-9 tail=[RUN_STATUS] TERMINATED signal=SIGTERM(15) pid=1420453 ts=2026-04-21T01:14:52,2026-04-21T01:14:52.629325Z
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,Full,1,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R03_S1,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R03_S1,full,Full Cues,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960009,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_FULL_R03_S1.log,0.0,,2026-04-21T01:49:47.249317Z
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,No group,2,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_CATEGORY_R03_S1,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_CATEGORY_R03_S1,remove_category,No Group Cues,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960010,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_CATEGORY_R03_S1.log,0.0,,2026-04-21T01:49:47.249465Z
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,No time,3,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_TIME_R03_S1,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_TIME_R03_S1,remove_time,No Time Cues,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960011,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_REMOVE_TIME_R03_S1.log,0.0,,2026-04-21T01:49:47.249594Z
q4_portability,q4_portability,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_portability,Portable core,4,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_PORTABLE_CORE_R03_S1,,Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_PORTABLE_CORE_R03_S1,portable_core,Portable Core,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960012,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q4_PORTABILITY_KUAIRECLARGESTRICTPOSV2_0_2_PORTABLE_CORE_R03_S1.log,0.0,,2026-04-21T01:49:47.249716Z
q4_portability,q4_portability,foursquare,featured_moe_n3,route,,cue_portability,Full,1,Q4_PORTABILITY_FOURSQUARE_FULL_R03_S1,,Q4_PORTABILITY_FOURSQUARE_FULL_R03_S1,full,Full Cues,3,foursquare_top03_23090_results,1,960021,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/foursquare/featured_moe_n3/route/Q4_PORTABILITY_FOURSQUARE_FULL_R03_S1.log,0.0,,2026-04-21T01:49:47.250783Z
q4_portability,q4_portability,foursquare,featured_moe_n3,route,,cue_portability,No group,2,Q4_PORTABILITY_FOURSQUARE_REMOVE_CATEGORY_R03_S1,,Q4_PORTABILITY_FOURSQUARE_REMOVE_CATEGORY_R03_S1,remove_category,No Group Cues,3,foursquare_top03_23090_results,1,960022,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/foursquare/featured_moe_n3/route/Q4_PORTABILITY_FOURSQUARE_REMOVE_CATEGORY_R03_S1.log,0.0,,2026-04-21T01:49:47.250908Z
q4_portability,q4_portability,foursquare,featured_moe_n3,route,,cue_portability,No time,3,Q4_PORTABILITY_FOURSQUARE_REMOVE_TIME_R03_S1,,Q4_PORTABILITY_FOURSQUARE_REMOVE_TIME_R03_S1,remove_time,No Time Cues,3,foursquare_top03_23090_results,1,960023,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q4_portability/foursquare/featured_moe_n3/route/Q4_PORTABILITY_FOURSQUARE_REMOVE_TIME_R03_S1.log,0.0,,2026-04-21T01:49:47.251019Z
