early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,8,0.001,ok,0.0029,0.0012,1
True,12,0.0028,ok,0.0029,0.0007,2
True,35,0.0156,ok,0.0229,0.0119,3
True,8,0.0007,ok,0.0086,0.003,4
True,22,0.005,ok,0.0029,0.0004,5
True,19,0.0046,ok,0.0086,0.0019,6
True,10,0.003,ok,0.0258,0.0079,7
True,15,0.0025,ok,0.0029,0.0005,8
True,16,0.0014,ok,0.0,0.0002,9
True,21,0.0029,ok,0.0029,0.0008,10
True,11,0.001,ok,0.0172,0.005,11
True,18,0.0023,ok,0.0,0.0,12
True,10,0.0029,ok,0.0057,0.0012,13
True,15,0.0098,ok,0.0086,0.0072,14
True,16,0.006,ok,0.0,0.0,15
True,9,0.0008,ok,0.0029,0.0004,16
True,16,0.0023,ok,0.0115,0.002,17
True,8,0.0004,ok,0.0115,0.0041,18
True,12,0.0019,ok,0.0029,0.0018,19
True,10,0.0032,ok,0.0,0.0002,20
True,13,0.0047,ok,0.0029,0.0008,21
