global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,parent_profile_id,concept_id,detail_id,parent_run_phase,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.126400,0.088200,SASRec,0.126400,0.088200,0.121200,0.084100,C2,B3,FOCUS,C2,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",5.090909e-04,2.993760e-03,1.234543e-03,C,P18_SC_D01_M01_P02_SASREC_B3_C2_S1,SC_AMAZON_BEAUTY_SASREC_B3_C2_S1,amazon_beauty,B3_C2,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c2_s1_20260330_113320_335186_pid574786.json,2026-03-30T11:34:22.461223Z
0.126400,0.088200,SASRec,0.126400,0.088200,0.125200,0.087700,C1,B3,FOCUS,C1,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",4.959144e-04,2.601245e-03,1.135779e-03,C,P18_SC_D01_M01_P02_SASREC_B3_C1_S1,SC_AMAZON_BEAUTY_SASREC_B3_C1_S1,amazon_beauty,B3_C1,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c1_s1_20260330_113320_333492_pid574785.json,2026-03-30T11:34:26.542544Z
0.126400,0.088200,SASRec,0.126400,0.088200,0.126100,0.087700,C3,B3,FOCUS,C3,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",5.208804e-04,3.412886e-03,1.333306e-03,C,P18_SC_D01_M01_P02_SASREC_B3_C3_S1,SC_AMAZON_BEAUTY_SASREC_B3_C3_S1,amazon_beauty,B3_C3,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c3_s1_20260330_113331_588589_pid574871.json,2026-03-30T11:34:37.633085Z
0.126400,0.088200,GRU4Rec,0.003700,0.000000,0.003700,0.000000,C1,B4,FOCUS,C1,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.678080e-03,5.683185e-03,3.088177e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C1_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C1_S1,amazon_beauty,B4_C1,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c1_s1_20260330_113442_805448_pid575096.json,2026-03-30T11:34:56.711579Z
0.126400,0.088200,GRU4Rec,0.010100,0.000000,0.010100,0.000000,C2,B4,FOCUS,C2,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.722667e-03,6.540750e-03,3.356714e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C2_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C2_S1,amazon_beauty,B4_C2,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c2_s1_20260330_113501_834923_pid575157.json,2026-03-30T11:35:16.789263Z
0.126400,0.088200,GRU4Rec,0.010100,0.000500,0.003300,0.000500,C3,B4,FOCUS,C3,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.762560e-03,7.456455e-03,3.625252e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C3_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C3_S1,amazon_beauty,B4_C3,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c3_s1_20260330_113521_935902_pid575252.json,2026-03-30T11:35:38.872640Z
0.126400,0.088200,SASRec,0.126400,0.088200,0.117500,0.085900,C5,B3,FOCUS,C5,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",3.665455e-04,2.661120e-03,9.876343e-04,C,P18_SC_D01_M01_P02_SASREC_B3_C5_S1,SC_AMAZON_BEAUTY_SASREC_B3_C5_S1,amazon_beauty,B3_C5,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c5_s1_20260330_113427_897578_pid574996.json,2026-03-30T11:35:42.958852Z
0.126400,0.088200,SASRec,0.126400,0.088200,0.125100,0.087700,C4,B3,FOCUS,C4,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",4.480000e-04,2.634509e-03,1.086398e-03,C,P18_SC_D01_M01_P02_SASREC_B3_C4_S1,SC_AMAZON_BEAUTY_SASREC_B3_C4_S1,amazon_beauty,B3_C4,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c4_s1_20260330_113426_694675_pid574986.json,2026-03-30T11:35:51.044060Z
0.126400,0.088200,GRU4Rec,0.010100,0.000500,0.002900,0.000000,C4,B4,FOCUS,C4,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.515947e-03,5.755860e-03,2.953909e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C4_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C4_S1,amazon_beauty,B4_C4,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c4_s1_20260330_113544_027817_pid575309.json,2026-03-30T11:35:58.115400Z
0.126400,0.088200,GRU4Rec,0.010100,0.000500,0.003200,0.000400,C5,B4,FOCUS,C5,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.240320e-03,5.814000e-03,2.685372e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C5_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C5_S1,amazon_beauty,B4_C5,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c5_s1_20260330_113548_176152_pid575326.json,2026-03-30T11:36:06.194593Z
0.126400,0.088200,GRU4Rec,0.010100,0.000700,0.006000,0.000700,C6,B4,FOCUS,C6,P17_SB_D01_M02_GRU4REC_B4_S1,"LR4,LR5",1.653760e-03,8.546580e-03,3.759520e-03,C,P18_SC_D01_M02_P01_GRU4REC_B4_C6_S1,SC_AMAZON_BEAUTY_GRU4REC_B4_C6_S1,amazon_beauty,B4_C6,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p01_gru4rec_b4_c6_s1_20260330_113556_351128_pid575389.json,2026-03-30T11:36:12.257973Z
0.126400,0.088200,GRU4Rec,0.010100,0.000700,0.003800,0.000000,C1,B6,FOCUS,C1,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.504711e-03,7.820000e-03,3.430283e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C1_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C1_S1,amazon_beauty,B6_C1,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c1_s1_20260330_113603_331451_pid575433.json,2026-03-30T11:36:16.325973Z
0.126400,0.088200,SASRec,0.126400,0.088200,0.119300,0.081100,C6,B3,FOCUS,C6,P17_SB_D01_M01_SASREC_B3_S1,"LR3,LR2",4.887273e-04,3.911846e-03,1.382688e-03,C,P18_SC_D01_M01_P02_SASREC_B3_C6_S1,SC_AMAZON_BEAUTY_SASREC_B3_C6_S1,amazon_beauty,B3_C6,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/SASRec/amazon_beauty_SASRec_p18_sc_d01_m01_p02_sasrec_b3_c6_s1_20260330_113431_632314_pid575034.json,2026-03-30T11:36:20.397905Z
0.126400,0.088200,GRU4Rec,0.010100,0.005900,0.005500,0.005900,C2,B6,FOCUS,C2,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.544691e-03,9.000000e-03,3.728568e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C2_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C2_S1,amazon_beauty,B6_C2,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c2_s1_20260330_113611_356662_pid575490.json,2026-03-30T11:36:24.491663Z
0.126400,0.088200,GRU4Rec,0.010100,0.005900,0.005200,0.000000,C4,B6,FOCUS,C4,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.359328e-03,7.920000e-03,3.281140e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C4_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C4_S1,amazon_beauty,B6_C4,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c4_s1_20260330_113621_500373_pid575592.json,2026-03-30T11:36:36.579532Z
0.126400,0.088200,GRU4Rec,0.010100,0.005900,0.005400,0.002700,C3,B6,FOCUS,C3,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.580463e-03,1.000000e-02,3.975504e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C3_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C3_S1,amazon_beauty,B6_C3,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c3_s1_20260330_113617_574518_pid575535.json,2026-03-30T11:36:37.659617Z
0.126400,0.088200,GRU4Rec,0.010100,0.005900,0.005700,0.001800,C5,B6,FOCUS,C5,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.112178e-03,8.000000e-03,2.982855e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C5_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C5_S1,amazon_beauty,B6_C5,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c5_s1_20260330_113625_514073_pid575630.json,2026-03-30T11:36:38.734233Z
0.126400,0.088200,GRU4Rec,0.010100,0.005900,0.009900,0.001500,C6,B6,FOCUS,C6,P17_SB_D01_M02_GRU4REC_B6_S1,"LR4,LR5",1.482904e-03,1.000000e-02,3.850849e-03,C,P18_SC_D01_M02_P02_GRU4REC_B6_C6_S1,SC_AMAZON_BEAUTY_GRU4REC_B6_C6_S1,amazon_beauty,B6_C6,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p18_sc_d01_m02_p02_gru4rec_b6_c6_s1_20260330_113629_745838_pid575665.json,2026-03-30T11:36:44.815475Z
0.126400,0.088200,DuoRec,0.097800,0.078900,0.097800,0.078900,C2,B3,FOCUS,C2,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",4.581818e-04,2.694384e-03,1.111089e-03,C,P18_SC_D01_M03_P01_DUOREC_B3_C2_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C2_S1,amazon_beauty,B3_C2,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c2_s1_20260330_113642_795192_pid575750.json,2026-03-30T11:37:06.909640Z
0.126400,0.088200,DuoRec,0.097800,0.078900,0.094000,0.074900,C3,B3,FOCUS,C3,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",4.687923e-04,3.071598e-03,1.199976e-03,C,P18_SC_D01_M03_P01_DUOREC_B3_C3_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C3_S1,amazon_beauty,B3_C3,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c3_s1_20260330_113643_807422_pid575759.json,2026-03-30T11:37:18.994484Z
0.126400,0.090800,DuoRec,0.122600,0.090800,0.122600,0.090800,C1,B3,FOCUS,C1,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",4.463230e-04,2.341120e-03,1.022201e-03,C,P18_SC_D01_M03_P01_DUOREC_B3_C1_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C1_S1,amazon_beauty,B3_C1,1,5,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c1_s1_20260330_113641_788660_pid575739.json,2026-03-30T11:37:32.071668Z
0.126400,0.090800,DuoRec,0.122600,0.090800,0.098000,0.079700,C6,B3,FOCUS,C6,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",4.398545e-04,3.520662e-03,1.244419e-03,C,P18_SC_D01_M03_P01_DUOREC_B3_C6_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C6_S1,amazon_beauty,B3_C6,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c6_s1_20260330_113724_252791_pid575968.json,2026-03-30T11:37:51.155706Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.116100,0.097300,C4,B3,FOCUS,C4,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",4.032000e-04,2.371058e-03,9.777579e-04,C,P18_SC_D01_M03_P01_DUOREC_B3_C4_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C4_S1,amazon_beauty,B3_C4,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c4_s1_20260330_113650_096835_pid575824.json,2026-03-30T11:37:54.240826Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.114600,0.076000,C5,B3,FOCUS,C5,P17_SB_D01_M03_DUOREC_B3_S1,"LR3,LR2",3.298909e-04,2.395008e-03,8.888708e-04,C,P18_SC_D01_M03_P01_DUOREC_B3_C5_S1,SC_AMAZON_BEAUTY_DUOREC_B3_C5_S1,amazon_beauty,B3_C5,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p01_duorec_b3_c5_s1_20260330_113712_001816_pid575879.json,2026-03-30T11:38:17.338995Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.097300,0.078900,C2,B6,FOCUS,C2,P17_SB_D01_M03_DUOREC_B6_S1,"LR3,LR2",4.088889e-04,3.621672e-03,1.216907e-03,C,P18_SC_D01_M03_P02_DUOREC_B6_C2_S1,SC_AMAZON_BEAUTY_DUOREC_B6_C2_S1,amazon_beauty,B6_C2,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p02_duorec_b6_c2_s1_20260330_113756_375892_pid576072.json,2026-03-30T11:38:17.411630Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.115400,0.085400,C1,B6,FOCUS,C1,P17_SB_D01_M03_DUOREC_B6_S1,"LR3,LR2",3.983059e-04,3.146831e-03,1.119554e-03,C,P18_SC_D01_M03_P02_DUOREC_B6_C1_S1,SC_AMAZON_BEAUTY_DUOREC_B6_C1_S1,amazon_beauty,B6_C1,1,5,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p02_duorec_b6_c1_s1_20260330_113737_278630_pid576016.json,2026-03-30T11:38:21.485585Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.097800,0.078900,C3,B6,FOCUS,C3,P17_SB_D01_M03_DUOREC_B6_S1,"LR3,LR2",4.183579e-04,4.128706e-03,1.314259e-03,C,P18_SC_D01_M03_P02_DUOREC_B6_C3_S1,SC_AMAZON_BEAUTY_DUOREC_B6_C3_S1,amazon_beauty,B6_C3,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p02_duorec_b6_c3_s1_20260330_113759_430969_pid576090.json,2026-03-30T11:38:26.560982Z
0.126400,0.097300,DIFSR,0.098600,0.078900,0.098600,0.078900,C1,B1,FOCUS,C1,P17_SB_D01_M04_DIFSR_B1_S1,"LR4,LR6",1.864533e-03,5.982300e-03,3.339790e-03,C,P18_SC_D01_M04_P01_DIFSR_B1_C1_S1,SC_AMAZON_BEAUTY_DIFSR_B1_C1_S1,amazon_beauty,B1_C1,1,6,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p18_sc_d01_m04_p01_difsr_b1_c1_s1_20260330_113831_809435_pid576283.json,2026-03-30T11:38:45.646480Z
0.126400,0.097300,DuoRec,0.122600,0.097300,0.115100,0.084300,C5,B6,FOCUS,C5,P17_SB_D01_M03_DUOREC_B6_S1,"LR3,LR2",2.944000e-04,3.219264e-03,9.735252e-04,C,P18_SC_D01_M03_P02_DUOREC_B6_C5_S1,SC_AMAZON_BEAUTY_DUOREC_B6_C5_S1,amazon_beauty,B6_C5,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagec_focus_anchor2_core5/P18/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p18_sc_d01_m03_p02_duorec_b6_c5_s1_20260330_113822_529429_pid576191.json,2026-03-30T11:38:46.737928Z
