early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.0182,ok,0.346,0.3142,1
True,36,0.0183,ok,0.3449,0.3131,2
True,16,0.018,ok,0.3449,0.3188,3
True,18,0.0182,ok,0.3572,0.3222,4
True,20,0.0189,ok,0.3583,0.3284,5
True,27,0.0189,ok,0.3035,0.2675,6
True,20,0.0183,ok,0.3516,0.3316,7
True,19,0.0169,ok,0.3035,0.2473,8
True,32,0.0181,ok,0.3483,0.3213,9
True,33,0.0183,ok,0.3471,0.3169,10
True,18,0.0188,ok,0.3449,0.3153,11
True,17,0.0187,ok,0.3024,0.2563,12
True,23,0.0175,ok,0.3505,0.3229,13
True,27,0.0189,ok,0.3035,0.2675,14
