model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
FeaturedMoE_N2,0.0768,0.0768,0.0768,0.1041,0.1041,0.1041,0.1581,0.1574,0.1574,0.1813,0.1802,0.1802,Y,Y,Y,Y,9,9/30,success,ARCH3_A04,FeaturedMoE_N2,plain L19 scale1 bal0,lr=0.000569,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_171711_762_s00_router_feature_heavy_v1_ARCH3_A04.log
FeaturedMoE_N2,0.0769,0.0769,0.0769,0.1043,0.1043,0.1043,0.1581,0.1574,0.1573,0.1813,0.1804,0.1804,Y,Y,,Y,11,11/30,success,ARCH3_A04,FeaturedMoE_N2,plain L19 scale1 bal0,lr=0.000468,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_171711_762_s00_router_feature_heavy_v1_ARCH3_A04.log
FeaturedMoE_N2,0.0769,0.0769,0.0768,0.1043,0.1043,0.1039,0.1581,0.1574,0.1574,0.1813,0.1809,0.1809,,,,Y,14,14/30,success,ARCH3_A04,FeaturedMoE_N2,plain L19 scale1 bal0,lr=0.000442,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_171711_762_s00_router_feature_heavy_v1_ARCH3_A04.log
FeaturedMoE_N2,0.0769,0.0769,0.0768,0.1043,0.1043,0.1039,0.1581,0.1574,0.1570,0.1813,0.1810,0.1810,,,,Y,22,22/30,success,ARCH3_A04,FeaturedMoE_N2,plain L19 scale1 bal0,lr=0.000291,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_171711_762_s00_router_feature_heavy_v1_ARCH3_A04.log
FeaturedMoE_N2,0.0769,0.0769,0.0767,0.1043,0.1043,0.1034,0.1581,0.1574,0.1571,0.1813,0.1812,0.1812,,,,Y,26,26/30,success,ARCH3_A04,FeaturedMoE_N2,plain L19 scale1 bal0,lr=0.000388,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_171711_762_s00_router_feature_heavy_v1_ARCH3_A04.log
FeaturedMoE_N2,0.0769,0.0747,0.0747,0.1043,0.0966,0.0966,0.1581,0.1544,0.1544,0.1813,0.1740,0.1740,Y,Y,Y,Y,1,1/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.000483,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0973,0.0973,0.1581,0.1552,0.1552,0.1813,0.1740,0.1738,Y,Y,Y,,2,2/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00163,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0973,0.0969,0.1581,0.1553,0.1553,0.1813,0.1740,0.1738,,,Y,,3,3/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.0018,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0975,0.0975,0.1581,0.1553,0.1549,0.1813,0.1740,0.1736,,Y,,,5,5/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00143,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0975,0.0975,0.1581,0.1553,0.1544,0.1813,0.1742,0.1742,,,,Y,7,7/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.000369,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0976,0.0976,0.1581,0.1553,0.1543,0.1813,0.1742,0.1733,,Y,,,8,8/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.000801,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0979,0.0979,0.1581,0.1553,0.1550,0.1813,0.1747,0.1747,,Y,,Y,10,10/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00108,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0979,0.0978,0.1581,0.1553,0.1549,0.1813,0.1749,0.1749,,,,Y,13,13/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00101,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0979,0.0968,0.1581,0.1555,0.1555,0.1813,0.1749,0.1734,,,Y,,23,23/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00258,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0980,0.0980,0.1581,0.1555,0.1552,0.1813,0.1750,0.1750,,Y,,Y,26,26/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00112,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0980,0.0966,0.1581,0.1559,0.1559,0.1813,0.1750,0.1728,,,Y,,28,28/30,success,ARCH3_A05,FeaturedMoE_N2,plain L34 scale1,lr=0.00288,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_645_s00_router_feature_heavy_v1_ARCH3_A05.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0975,0.0975,0.1581,0.1554,0.1554,0.1813,0.1737,0.1737,Y,Y,Y,Y,1,1/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.00168,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0746,0.1043,0.0978,0.0978,0.1581,0.1554,0.1541,0.1813,0.1740,0.1740,,Y,,Y,2,2/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.000361,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0978,0.0968,0.1581,0.1554,0.1550,0.1813,0.1743,0.1743,,,,Y,4,4/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.00111,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0985,0.0985,0.1581,0.1554,0.1541,0.1813,0.1744,0.1744,,Y,,Y,7,7/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.000199,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0746,0.1043,0.0985,0.0974,0.1581,0.1554,0.1548,0.1813,0.1746,0.1746,,,,Y,10,10/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.000747,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0985,0.0977,0.1581,0.1554,0.1544,0.1813,0.1748,0.1748,,,,Y,16,16/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.00029,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0985,0.0967,0.1581,0.1555,0.1555,0.1813,0.1748,0.1732,,,Y,,23,23/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.0021,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0985,0.0972,0.1581,0.1555,0.1555,0.1813,0.1748,0.1733,Y,,,,24,24/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.00208,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0750,0.0748,0.1043,0.0985,0.0971,0.1581,0.1556,0.1556,0.1813,0.1748,0.1728,,,Y,,25,25/30,success,ARCH3_A06,FeaturedMoE_N2,plain L35 scale1,lr=0.00228,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_669_s00_router_feature_heavy_v1_ARCH3_A06.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0965,0.0965,0.1581,0.1557,0.1557,0.1813,0.1748,0.1748,Y,Y,Y,Y,1,1/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00122,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0965,0.0961,0.1581,0.1558,0.1558,0.1813,0.1748,0.1733,,,Y,,2,2/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00423,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0748,0.0747,0.1043,0.0966,0.0966,0.1581,0.1558,0.1556,0.1813,0.1753,0.1753,,Y,,Y,4,4/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.000474,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0970,0.0970,0.1581,0.1560,0.1560,0.1813,0.1753,0.1745,Y,Y,Y,,5,5/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00146,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0747,0.1043,0.0970,0.0961,0.1581,0.1560,0.1556,0.1813,0.1756,0.1756,,,,Y,6,6/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.000345,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0978,0.0978,0.1581,0.1560,0.1560,0.1813,0.1756,0.1741,,Y,,,9,9/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00176,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0979,0.0979,0.1581,0.1560,0.1560,0.1813,0.1756,0.1743,,Y,,,17,17/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00172,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0749,0.1043,0.0979,0.0971,0.1581,0.1561,0.1561,0.1813,0.1756,0.1740,,,Y,,24,24/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00244,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0980,0.0980,0.1581,0.1561,0.1560,0.1813,0.1756,0.1743,,Y,,,28,28/30,success,ARCH3_A07,FeaturedMoE_N2,plain L34 scale1,lr=0.00173,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_689_s00_router_feature_heavy_v1_ARCH3_A07.log
FeaturedMoE_N2,0.0769,0.0745,0.0745,0.1043,0.0965,0.0965,0.1581,0.1560,0.1560,0.1813,0.1731,0.1731,Y,Y,Y,Y,1,1/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.00563,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0746,0.0746,0.1043,0.0972,0.0972,0.1581,0.1560,0.1557,0.1813,0.1735,0.1735,Y,Y,,Y,2,2/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.00282,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0748,0.0748,0.1043,0.0975,0.0975,0.1581,0.1560,0.1547,0.1813,0.1744,0.1744,Y,Y,,Y,3,3/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.00063,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0749,0.0749,0.1043,0.0977,0.0977,0.1581,0.1560,0.1549,0.1813,0.1744,0.1744,Y,Y,,,4,4/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.000663,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0977,0.0975,0.1581,0.1560,0.1552,0.1813,0.1745,0.1745,Y,,,Y,7,7/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.00078,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0750,0.0748,0.1043,0.0980,0.0980,0.1581,0.1560,0.1542,0.1813,0.1745,0.1743,,Y,,,12,12/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.000284,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0750,0.0745,0.1043,0.0980,0.0962,0.1581,0.1561,0.1561,0.1813,0.1745,0.1738,,,Y,,15,15/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.00388,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0750,0.0749,0.1043,0.0980,0.0979,0.1581,0.1561,0.1552,0.1813,0.1748,0.1748,,,,Y,21,21/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.000383,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0750,0.0750,0.1043,0.0980,0.0980,0.1581,0.1561,0.1553,0.1813,0.1749,0.1749,,,,Y,24,24/30,success,ARCH3_A08,FeaturedMoE_N2,plain L35 scale1,lr=0.000929,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_191919_709_s00_router_feature_heavy_v1_ARCH3_A08.log
FeaturedMoE_N2,0.0769,0.0756,0.0756,0.1043,0.0995,0.0995,0.1581,0.1564,0.1564,0.1813,0.1773,0.1773,Y,Y,Y,Y,1,1/30,success,ARCH3_A09,FeaturedMoE_N2,plain L8 scale1,lr=0.000194,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_203147_314_s00_router_feature_heavy_v1_ARCH3_A09.log
FeaturedMoE_N2,0.0769,0.0756,0.0756,0.1043,0.0995,0.0992,0.1581,0.1565,0.1565,0.1813,0.1773,0.1770,,,Y,,6,6/30,success,ARCH3_A09,FeaturedMoE_N2,plain L8 scale1,lr=0.000428,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_203147_314_s00_router_feature_heavy_v1_ARCH3_A09.log
FeaturedMoE_N2,0.0769,0.0756,0.0756,0.1043,0.0996,0.0996,0.1581,0.1565,0.1563,0.1813,0.1773,0.1764,,Y,,,13,13/30,success,ARCH3_A09,FeaturedMoE_N2,plain L8 scale1,lr=0.00037,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_203147_314_s00_router_feature_heavy_v1_ARCH3_A09.log
FeaturedMoE_N2,0.0769,0.0757,0.0757,0.1043,0.0996,0.0994,0.1581,0.1565,0.1563,0.1813,0.1773,0.1770,Y,,,,16,16/30,success,ARCH3_A09,FeaturedMoE_N2,plain L8 scale1,lr=0.000281,KuaiRecLargeStrictPosV2_0.2/FMoEN2/20260312_203147_314_s00_router_feature_heavy_v1_ARCH3_A09.log
