early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0789,ok,0.1852,0.1599,1
True,17,0.0793,ok,0.1883,0.1604,2
True,25,0.0797,ok,0.1876,0.1604,3
True,25,0.0798,ok,0.1876,0.1603,4
True,15,0.0792,ok,0.185,0.16,5
True,15,0.0786,ok,0.1862,0.16,6
True,17,0.0794,ok,0.1872,0.1607,7
True,15,0.0791,ok,0.1847,0.1599,8
True,17,0.0794,ok,0.186,0.1603,9
True,33,0.0797,ok,0.1869,0.1604,10
True,17,0.0793,ok,0.1884,0.1604,11
True,22,0.0797,ok,0.1865,0.1602,12
True,17,0.0793,ok,0.1873,0.1605,13
True,19,0.0794,ok,0.1868,0.1602,14
True,34,0.0797,ok,0.1866,0.1603,15
True,23,0.0797,ok,0.1867,0.1601,16
True,15,0.0787,ok,0.185,0.1598,17
True,64,0.0797,ok,0.1868,0.16,18
True,71,0.0797,ok,0.1867,0.1599,19
True,17,0.0794,ok,0.1853,0.1602,20
