early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0796,ok,0.1847,0.1601,1
True,24,0.0805,ok,0.1882,0.1621,2
True,23,0.0802,ok,0.1875,0.1604,3
True,17,0.0804,ok,0.1889,0.1617,4
True,15,0.0801,ok,0.1887,0.1614,5
True,14,0.0796,ok,0.1848,0.16,6
True,25,0.0806,ok,0.1894,0.162,7
True,76,0.0802,ok,0.1883,0.1614,8
True,72,0.0806,ok,0.1892,0.1619,9
True,75,0.0803,ok,0.1893,0.1615,10
True,44,0.0806,ok,0.1899,0.162,11
True,15,0.0802,ok,0.1835,0.16,12
True,74,0.0799,ok,0.1876,0.1612,13
True,76,0.0804,ok,0.1895,0.1616,14
True,34,0.0807,ok,0.1895,0.1619,15
