stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
micro,micro@1,best_valid,token,final,final.expert,expert,12,FlatJointWrapper,,,,0.6894569998752589,0.566461788209427,0.38444021797826444,0.637990930093266,0.9971728787919564,0.0028311250632425747,6.797541458513125,0.8748392909956824,0.4357368664800757,1.7132362837329154
micro,micro@1,best_valid,token,final,final.group,group,4,FlatJointWrapper,,,,0.8075191876115021,0.7771318206486042,0.5554332497328289,0.0,0.9988327674950231,0.001167914251393202,3.108527282594417,0.5355212688446045,0.6665749372996217,1.1194592962819403
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,3,FlatJointWrapper,,,,0.2758396861780328,0.5172866704029718,0.7260770929397472,0.0,0.9989211110999263,0.0010794713196513785,1.5518600112089156,0.9660041640399646,0.8173847286264981,0.3030408689375418
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,3,FlatJointWrapper,,,,0.5806720250008413,0.8608565014250873,0.1645691963836256,0.0,0.997890284269639,0.0021119443155983493,2.582569504275262,0.4020370572198314,0.44304613092241707,0.63793342235172
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,3,FlatJointWrapper,,,,0.594276464195463,0.747563820818696,0.7230533797797153,0.0,0.9991305220024225,0.0008698562128207747,2.242691462456088,0.5811010574966354,0.8153689198531435,0.6528794264313696
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,3,FlatJointWrapper,,,,0.45823523038379543,0.555629055597759,0.7267986227171134,0.0,0.9993834072454983,0.0006167829259903922,1.666887166793277,0.8942940564663989,0.8178657484780756,0.5034228552003001
macro,macro@1,best_valid,session,final,final.expert,expert,12,GroupConditionalProductWrapper,,,,0.8702388709791079,0.9834780511124145,0.14134966644883487,0.0,0.9887936504610758,0.01126961375859636,11.801736613348973,0.12961309803206314,0.21290386091143193,2.162462357399987
macro,macro@1,best_valid,session,final,final.group,group,4,GroupConditionalProductWrapper,,,,0.8485733770098525,0.9941370548750427,0.16955837903021923,0.0,0.9929429952849059,0.007082023145805324,3.9765482195001707,0.07679567943785665,0.3771687842726644,1.1763724875452215
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.7840758083807401,0.9390755634604733,0.3482304062716039,0.0,0.9931397906046716,0.006883848808050772,2.81722669038142,0.25470960126192566,0.5654869375144026,0.8613953183344631
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.993658371633232,0.9980347410010647,0.2680332105054735,0.0,0.9996983558774816,0.00030168962625755325,2.9941042230031942,0.044374710489073085,0.5120221403369823,1.0916452978142122
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9150661528849333,0.9965749377490236,0.39628764539664,0.0,0.9960429222820513,0.003964927665392977,2.989724813247071,0.058625626731757335,0.5975250969310933,1.005302920503639
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.8812780986482005,0.9331774924179957,0.2028102745840297,0.0,0.9966017318574173,0.0034040553705217366,2.799532477253987,0.2675957599998784,0.4685401830560198,0.9681829489089798
