best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0229,1,1,0.00036722993579295355,0,383.4863934516907,1,0.0229
0.047,3,1,0.0003665647026869458,0,352.7012372016907,1,0.047
0.0772,10,1,0.0003590603619445134,0,303.73707914352417,1,0.0772
0.0794,21,1,0.00033194967223253337,0,274.5397138595581,1,0.0794
0.0794,31,1,0.0002935801902880416,10,262.42521715164185,1,0.0791
0.0586,1,1,0.0017769262597155308,0,359.1914019584656,2,0.0586
0.0778,3,1,0.0017737073767768485,0,296.30044889450073,2,0.0778
0.0791,5,1,0.001767282572204993,0,274.2598123550415,2,0.0791
0.0791,10,1,0.0017373959031539588,5,251.1005687713623,2,0.0778
0.0791,15,1,0.001688419736519507,10,236.04218578338623,2,0.0771
0.0502,1,1,0.001157947538489275,0,366.93828439712524,3,0.0502
0.0762,3,1,0.0011558499288922795,0,313.1428208351135,3,0.0762
0.0792,6,1,0.0011487912747272268,0,281.6293029785156,3,0.0792
0.0792,10,1,0.0011321872803886357,4,263.0413980484009,3,0.0787
0.0792,16,1,0.0010924609305032966,10,248.31793928146362,3,0.0784
0.0523,1,1,0.0010985308181934521,0,366.707067489624,4,0.0523
0.0766,3,1,0.0010965408413505945,0,312.110791683197,4,0.0766
0.0792,6,1,0.0010898443815564,0,279.80676889419556,4,0.0792
0.0792,10,1,0.0010740923730415332,4,259.9721336364746,4,0.0787
0.0792,16,1,0.001036404465608078,10,242.4142723083496,4,0.0779
0.0568,1,1,0.0016849118237177733,0,360.2055802345276,5,0.0568
0.0779,3,1,0.0016818596239470199,0,298.212149143219,5,0.0779
0.0792,5,1,0.0016757675145367351,0,275.26564264297485,5,0.0792
0.0792,10,1,0.0016474284645731823,5,250.31726789474487,5,0.0778
0.0792,15,1,0.0016009884270130584,10,234.6963357925415,5,0.0773
