dataset,model,stage,search_family,param,values_json
movielens1m,fame,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
movielens1m,fame,stage1,baseline,num_experts,"[2, 3, 4, 5, 6]"
movielens1m,fdsa,stage1,baseline,learning_rate,"[0.00019049, 0.00028486, 0.00042596, 0.00063696, 0.00095247]"
movielens1m,fdsa,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
movielens1m,fdsa,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
movielens1m,fdsa,stage1,baseline,hidden_size,"[96, 112, 128, 160, 192]"
movielens1m,fdsa,stage1,baseline,embedding_size,"[96, 112, 128, 160, 192]"
movielens1m,fdsa,stage1,baseline,inner_size,"[192, 224, 256, 320, 384]"
movielens1m,fdsa,stage1,baseline,n_layers,"[1, 2, 3, 4]"
movielens1m,fdsa,stage1,baseline,n_heads,"[1, 2, 4, 8]"
movielens1m,fdsa,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
movielens1m,fdsa,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
movielens1m,fdsa,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
movielens1m,fdsa,stage1,baseline,attribute_hidden_size,"[96, 128, 160, 192]"
movielens1m,fdsa,stage1,baseline,lambda_attr,"[0.09, 0.1, 0.12, 0.14, 0.15]"
movielens1m,featured_moe_n3,stage1,route_bank,bank_count,[12]
retail_rocket,sasrec,stage1,baseline,learning_rate,"[0.00024152, 0.000378, 0.00059161, 0.00092592, 0.00144914]"
retail_rocket,sasrec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,sasrec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,sasrec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,sasrec,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,sasrec,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,sasrec,stage1,baseline,num_layers,"[1, 2, 3, 4]"
retail_rocket,sasrec,stage1,baseline,num_heads,"[1, 2, 4, 8]"
retail_rocket,sasrec,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,sasrec,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,sasrec,stage1,baseline,attn_dropout_prob,"[0.08, 0.1, 0.12, 0.15, 0.2]"
retail_rocket,gru4rec,stage1,baseline,learning_rate,"[0.00035021, 0.00054811, 0.00085783, 0.00134258, 0.00210125]"
retail_rocket,gru4rec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,gru4rec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,gru4rec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,gru4rec,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,gru4rec,stage1,baseline,num_layers,"[1, 2, 3, 4]"
retail_rocket,gru4rec,stage1,baseline,dropout_prob,"[0.1, 0.15, 0.2, 0.25, 0.3]"
retail_rocket,tisasrec,stage1,baseline,learning_rate,"[0.00022517, 0.00032234, 0.00046145, 0.0006606, 0.0009457]"
retail_rocket,tisasrec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,tisasrec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,tisasrec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,tisasrec,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,tisasrec,stage1,baseline,n_layers,"[1, 2, 3, 4]"
retail_rocket,tisasrec,stage1,baseline,n_heads,"[1, 2, 4, 8]"
retail_rocket,tisasrec,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,tisasrec,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,tisasrec,stage1,baseline,attn_dropout_prob,"[0.08, 0.1, 0.12, 0.15, 0.2]"
retail_rocket,tisasrec,stage1,baseline,time_span,"[64, 128, 256, 384, 512]"
retail_rocket,duorec,stage1,baseline,learning_rate,"[0.00016269, 0.00023008, 0.00032538, 0.00046016, 0.00065077]"
retail_rocket,duorec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,duorec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,duorec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,duorec,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,duorec,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,duorec,stage1,baseline,n_layers,"[1, 2, 3, 4]"
retail_rocket,duorec,stage1,baseline,n_heads,"[1, 2, 4, 8]"
retail_rocket,duorec,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,duorec,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,duorec,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,duorec,stage1,baseline,tau,"[0.16, 0.18, 0.2, 0.22, 0.24]"
retail_rocket,duorec,stage1,baseline,lmd,"[0.02, 0.03, 0.04, 0.05, 0.06]"
retail_rocket,duorec,stage1,baseline,lmd_sem,"[0.0, 0.04, 0.05, 0.08, 0.1]"
retail_rocket,bsarec,stage1,baseline,learning_rate,"[0.00022945, 0.0003591, 0.00056203, 0.00087962, 0.00137668]"
retail_rocket,bsarec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,bsarec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,bsarec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,bsarec,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,bsarec,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,bsarec,stage1,baseline,num_layers,"[1, 2, 3, 4]"
retail_rocket,bsarec,stage1,baseline,num_heads,"[1, 2, 4, 8]"
retail_rocket,bsarec,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,bsarec,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,bsarec,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,bsarec,stage1,baseline,bsarec_alpha,"[0.35, 0.5, 0.55, 0.7]"
retail_rocket,bsarec,stage1,baseline,bsarec_c,"[2, 3, 5, 7]"
retail_rocket,fearec,stage1,baseline,learning_rate,"[0.00017748, 0.000251, 0.00035496, 0.000502, 0.00070993]"
retail_rocket,fearec,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,fearec,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,fearec,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,fearec,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,fearec,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,fearec,stage1,baseline,n_layers,"[1, 2, 3, 4]"
retail_rocket,fearec,stage1,baseline,n_heads,"[1, 2, 4, 8]"
retail_rocket,fearec,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fearec,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fearec,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,fearec,stage1,baseline,tau,"[0.16, 0.18, 0.2, 0.22, 0.24]"
retail_rocket,fearec,stage1,baseline,lmd,"[0.02, 0.03, 0.04, 0.05, 0.06]"
retail_rocket,fearec,stage1,baseline,lmd_sem,"[0.04, 0.05, 0.08, 0.1, 0.12]"
retail_rocket,difsr,stage1,baseline,learning_rate,"[0.00017873, 0.00027972, 0.00043779, 0.00068518, 0.00107236]"
retail_rocket,difsr,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,difsr,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,difsr,stage1,baseline,hidden_size,"[96, 112, 128, 160, 192]"
retail_rocket,difsr,stage1,baseline,inner_size,"[192, 224, 256, 320, 384]"
retail_rocket,difsr,stage1,baseline,num_layers,"[1, 2, 3, 4]"
retail_rocket,difsr,stage1,baseline,num_heads,"[1, 2, 4, 8]"
retail_rocket,difsr,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,difsr,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,difsr,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,difsr,stage1,baseline,attribute_hidden_size,"[96, 128, 160, 192]"
retail_rocket,difsr,stage1,baseline,fusion_type,"[""gate"", ""sum"", ""concat""]"
retail_rocket,difsr,stage1,baseline,lambda_attr,"[0.08, 0.09, 0.1, 0.12, 0.14]"
retail_rocket,fame,stage1,baseline,learning_rate,"[0.0001834, 0.00025936, 0.0003668, 0.00051873, 0.00073359]"
retail_rocket,fame,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,fame,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,fame,stage1,baseline,hidden_size,"[64, 96, 112, 128, 160]"
retail_rocket,fame,stage1,baseline,embedding_size,"[64, 96, 112, 128, 160]"
retail_rocket,fame,stage1,baseline,inner_size,"[128, 192, 224, 256, 320]"
retail_rocket,fame,stage1,baseline,num_layers,"[1, 2, 3, 4]"
retail_rocket,fame,stage1,baseline,num_heads,"[1, 2, 4, 8]"
retail_rocket,fame,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fame,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fame,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,fame,stage1,baseline,num_experts,"[2, 3, 4, 5, 6]"
retail_rocket,fdsa,stage1,baseline,learning_rate,"[0.00019049, 0.00028486, 0.00042596, 0.00063696, 0.00095247]"
retail_rocket,fdsa,stage1,baseline,weight_decay,"[5e-07, 1e-06, 1e-05, 5e-05, 0.0001, 0.00015]"
retail_rocket,fdsa,stage1,baseline,MAX_ITEM_LIST_LENGTH,"[10, 20, 30, 50]"
retail_rocket,fdsa,stage1,baseline,hidden_size,"[96, 112, 128, 160, 192]"
retail_rocket,fdsa,stage1,baseline,embedding_size,"[96, 112, 128, 160, 192]"
retail_rocket,fdsa,stage1,baseline,inner_size,"[192, 224, 256, 320, 384]"
retail_rocket,fdsa,stage1,baseline,n_layers,"[1, 2, 3, 4]"
retail_rocket,fdsa,stage1,baseline,n_heads,"[1, 2, 4, 8]"
retail_rocket,fdsa,stage1,baseline,hidden_dropout_prob,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fdsa,stage1,baseline,dropout_ratio,"[0.1, 0.12, 0.13, 0.15, 0.18]"
retail_rocket,fdsa,stage1,baseline,attn_dropout_prob,"[0.06, 0.08, 0.1, 0.12, 0.15]"
retail_rocket,fdsa,stage1,baseline,attribute_hidden_size,"[96, 128, 160, 192]"
retail_rocket,fdsa,stage1,baseline,lambda_attr,"[0.09, 0.1, 0.12, 0.14, 0.15]"
retail_rocket,featured_moe_n3,stage1,route_bank,bank_count,[12]
beauty,featured_moe_n3,stage1,R01,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R01,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R01,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R01,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R01,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R01,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R01,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R01,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R01,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R01,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R01,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R02,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R02,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R02,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R02,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R02,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R02,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R02,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R02,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R02,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R02,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R02,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R03,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R03,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R03,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R03,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R03,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R03,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R03,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R03,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R03,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R03,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R03,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R04,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R04,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R04,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R04,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R04,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R04,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R04,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R04,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R04,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R04,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R04,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R05,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R05,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R05,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R05,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R05,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R05,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R05,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R05,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R05,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R05,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R05,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R06,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R06,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R06,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R06,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R06,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R06,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R06,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R06,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R06,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R06,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R06,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R07,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R07,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R07,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R07,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R07,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R07,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R07,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R07,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R07,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R07,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R07,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R08,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R08,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R08,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R08,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R08,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R08,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R08,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R08,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R08,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R08,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R08,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R09,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R09,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R09,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R09,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R09,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R09,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R09,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R09,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R09,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R09,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R09,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R10,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R10,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R10,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R10,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R10,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R10,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R10,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R10,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R10,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R10,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R10,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R11,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R11,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R11,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R11,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R11,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R11,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R11,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R11,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R11,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R11,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
beauty,featured_moe_n3,stage1,R11,z_loss_lambda,"[0.0, 5e-05, 0.0001, 0.0002]"
beauty,featured_moe_n3,stage1,R12,learning_rate,"[0.000241, 0.00030364, 0.00038256, 0.000482, 0.00060728, 0.00076512, 0.00096399]"
beauty,featured_moe_n3,stage1,R12,weight_decay,"[3.125e-07, 5e-07, 6e-07, 1e-06, 1.5e-06, 2e-06, 5e-06]"
beauty,featured_moe_n3,stage1,R12,MAX_ITEM_LIST_LENGTH,"[10, 20, 30]"
beauty,featured_moe_n3,stage1,R12,num_layers,"[1, 2, 3]"
beauty,featured_moe_n3,stage1,R12,expert_scale,"[2, 3, 4]"
beauty,featured_moe_n3,stage1,R12,hidden_dropout_prob,"[0.1, 0.12, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.22, 0.24]"
beauty,featured_moe_n3,stage1,R12,d_router_hidden,"[32, 64, 96, 128]"
beauty,featured_moe_n3,stage1,R12,stage_feature_dropout_prob,"[0.0, 0.03, 0.05, 0.1]"
beauty,featured_moe_n3,stage1,R12,attn_dropout_prob,"[0.05, 0.06, 0.08, 0.1, 0.12]"
beauty,featured_moe_n3,stage1,R12,route_consistency_lambda,"[0.0, 0.00025, 0.0005, 0.0008, 0.0012]"
